,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
19,MSW,1199,AUK,1196,81,7,10,95,4,10,0.0,,0.0,3288,Tom Thomas,Null,,,,,,,,,,,,2.0,0.0,17.0,1.0,8.5,0.0,0.0,0.0,0.0,0.0,AUK,0,DRR,2020,2020-12-04,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201204AUKMSW_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
8,MAR,1198,AUM,1197,53,2,5,40,3,5,1.0,1.0,1.0,3260,Zeeshan Khan,Not out,39.0,21,2,3,185.71,null,4,1.0,null,null,null,,,,,,,,,,,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
9,MAR,1198,AUM,1197,53,2,5,40,3,5,1.0,2.0,1.0,3262,Nowell Khosla,c Prithvi Chauhan b Abhishek Prajapati,2.0,3,0,0,66.67,null,2,2.0,null,null,null,,,,,,,,,,,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
11,MAR,1198,AUM,1197,53,2,5,40,3,5,1.0,3.0,1.0,3266,Fanyan Mughal,lbw b Tarak Shah,6.0,3,1,0,200,null,2,3.0,null,null,null,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
10,MAR,1198,AUM,1197,53,2,5,40,3,5,1.0,4.0,1.0,3265,Haroon Mughal,Not out,6.0,3,0,0,200,null,2,4.0,null,null,null,1.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
4,AUM,1197,MAR,1198,40,3,5,53,2,5,0.0,1.0,1.0,3231,Abhishek Prajapati,c John Grima b Waseem Abbas,3.0,4,0,0,75,null,2,1.0,null,null,null,1.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
3,AUM,1197,MAR,1198,40,3,5,53,2,5,0.0,2.0,1.0,3230,Zoheb Malek,c Nowell Khosla b Sidharth Anand,15.0,11,1,1,136.36,null,2,2.0,null,null,null,1.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
7,AUM,1197,MAR,1198,40,3,5,53,2,5,0.0,3.0,1.0,3237,Prithvi Chauhan,Not out,15.0,11,1,0,136.36,null,6,3.0,null,null,null,,,,,,,,,,,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
1,AUM,1197,MAR,1198,40,3,5,53,2,5,0.0,4.0,1.0,3223,Darshit Patankar,c Haroon Mughal b Fanyan Mughal,3.0,4,0,0,75,null,4,4.0,null,null,null,,,,,,,,,,,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
2,AUM,1197,MAR,1198,40,3,5,53,2,5,0.0,5.0,1.0,3226,Nishit Bhatt,Not out,0.0,1,0,0,0,null,4,5.0,null,null,null,,,,,,,,,,,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
0,AUM,1197,MAR,1198,40,3,5,53,2,5,0.0,,0.0,3221,Tarak Shah,Null,,,,,,,,,,,,1.0,0.0,8.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
5,AUM,1197,MAR,1198,40,3,5,53,2,5,0.0,,0.0,3232,Amandeep Ralhan,Null,,,,,,,,,,,,1.0,0.0,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
6,AUM,1197,MAR,1198,40,3,5,53,2,5,0.0,,0.0,3235,Jitesh Kumar Patel,Null,,,,,,,,,,,,1.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
12,MAR,1198,AUM,1197,53,2,5,40,3,5,0.0,,0.0,3268,Noshair Akhter,Null,,,,,,,,,,,,1.0,0.0,6.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
13,MAR,1198,AUM,1197,53,2,5,40,3,5,0.0,,0.0,3269,Sidharth Anand,Null,,,,,,,,,,,,1.0,0.0,10.0,1.0,10.0,1.0,1.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
14,MAR,1198,AUM,1197,53,2,5,40,3,5,0.0,,0.0,3270,Waseem Abbas,Null,,,,,,,,,,,,1.0,0.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,MAR,0,DRR,2020,2020-12-03,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201203AUMMAR_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
6,MAR,1198,SOC,1158,77,1,5,78,0,4.5,1.0,1.0,1.0,3260,Zeeshan Khan,Not out,33.0,14,1,3,235.71,null,4,1.0,null,null,null,,,,,,,,,,,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
7,MAR,1198,SOC,1158,77,1,5,78,0,4.5,1.0,2.0,1.0,3262,Nowell Khosla,c Muhammad Bilal b Ryan RIcky Bastiansz,29.0,14,0,3,207.14,null,4,2.0,null,null,null,,,,,,,,,,,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
8,MAR,1198,SOC,1158,77,1,5,78,0,4.5,1.0,3.0,1.0,3265,Haroon Mughal,Not out,3.0,2,0,0,150,null,2,3.0,null,null,null,1.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
1,SOC,1158,MAR,1198,78,0,4.5,77,1,5,0.0,1.0,1.0,2913,Ryan RIcky Bastiansz,Not out,45.0,19,2,5,236.84,null,4,1.0,null,null,null,1.0,0.0,25.0,1.0,25.0,5.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
2,SOC,1158,MAR,1198,78,0,4.5,77,1,5,0.0,2.0,1.0,2919,Zeeshan Yousaf,Not out,21.0,12,0,3,175,null,2,2.0,null,null,null,1.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
0,SOC,1158,MAR,1198,78,0,4.5,77,1,5,0.0,,0.0,2910,Ishantha Kariyawasam,Null,,,,,,,,,,,,1.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
3,SOC,1158,MAR,1198,78,0,4.5,77,1,5,0.0,,0.0,2922,Lakshitha Senavirathna,Null,,,,,,,,,,,,1.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
4,SOC,1158,MAR,1198,78,0,4.5,77,1,5,0.0,,0.0,2923,Muhammad Bilal,Null,,,,,,,,,,,,1.0,0.0,7.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
5,MAR,1198,SOC,1158,77,1,5,78,0,4.5,0.0,,0.0,3259,Niraj Khanna,Null,,,,,,,,,,,,1.0,0.0,19.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
9,MAR,1198,SOC,1158,77,1,5,78,0,4.5,0.0,,0.0,3266,Fanyan Mughal,Null,,,,,,,,,,,,1.0,0.0,9.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
10,MAR,1198,SOC,1158,77,1,5,78,0,4.5,0.0,,0.0,3267,Glenn Tavilla,Null,,,,,,,,,,,,1.0,0.0,21.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
11,MAR,1198,SOC,1158,77,1,5,78,0,4.5,0.0,,0.0,3270,Waseem Abbas,Null,,,,,,,,,,,,0.5,0.0,19.0,0.0,22.8,1.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MARSOC_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
5,OVR,1157,MSW,1199,89,3,10,44,4,6,1.0,1.0,1.0,2903,Andy Naudi,Not out,37.0,30,3,1,123.33,null,2,1.0,null,null,null,,,,,,,,,,,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
1,OVR,1157,MSW,1199,89,3,10,44,4,6,1.0,2.0,1.0,2894,Heinrich Gericke,c Salu Thomas b Basil Joy,9.0,6,1,0,150,null,3,2.0,null,null,null,,,,,,,,,,,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
2,OVR,1157,MSW,1199,89,3,10,44,4,6,1.0,3.0,1.0,2897,Charl Kleinepunte,c Renil Paul b Manuel Antony,15.0,12,1,1,125,null,4,3.0,null,null,null,2.0,0.0,7.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
0,OVR,1157,MSW,1199,89,3,10,44,4,6,1.0,4.0,1.0,2893,Clyde Palmer,b Manuel Antony,13.0,6,0,1,216.67,null,4,4.0,null,null,null,,,,,,,,,,,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
3,OVR,1157,MSW,1199,89,3,10,44,4,6,1.0,5.0,1.0,2898,Deon Vosloo,Not out,7.0,6,1,0,116.67,null,4,5.0,null,null,null,,,,,,,,,,,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
14,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,1.0,1.0,3286,Shijil Joy,c Andy Naudi b Matthew Towns,7.0,4,0,1,175,null,6,1.0,null,null,null,2.0,0.0,17.0,0.0,8.5,1.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
11,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,2.0,1.0,3276,Justin George,st Clyde Palmer b Jurg Hirschi,0.0,3,0,0,0,null,4,2.0,null,null,null,,,,,,,,,,,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
9,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,3.0,1.0,3274,Samuel George,c Sean Byrne b Jurg Hirschi,13.0,18,2,0,72.22,null,3,3.0,null,null,null,,,,,,,,,,,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
8,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,4.0,1.0,3273,Rahul Nair,c Sean Byrne b Jurg Hirschi,16.0,9,2,1,177.78,null,4,4.0,null,null,null,2.0,0.0,17.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
12,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,5.0,1.0,3283,Renil Paul,Not out,3.0,3,0,0,100,null,2,5.0,null,null,null,,,,,,,,,,,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
10,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,6.0,1.0,3275,Akhil Piostine,Not out,0.0,0,0,0,0,null,4,6.0,null,null,null,,,,,,,,,,,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
4,OVR,1157,MSW,1199,89,3,10,44,4,6,0.0,,0.0,2901,Jurg Hirschi,Null,,,,,,,,,,,,2.0,0.0,8.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
6,OVR,1157,MSW,1199,89,3,10,44,4,6,0.0,,0.0,2904,Matthew Towns,Null,,,,,,,,,,,,1.0,0.0,10.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
7,OVR,1157,MSW,1199,89,3,10,44,4,6,0.0,,0.0,2906,David Marks,Null,,,,,,,,,,,,1.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
13,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,,0.0,3285,Basil Joy,Null,,,,,,,,,,,,2.0,0.0,12.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
15,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,,0.0,3287,Manuel Antony,Null,,,,,,,,,,,,2.0,0.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
16,MSW,1199,OVR,1157,44,4,6,89,3,10,0.0,,0.0,3288,Tom Thomas,Null,,,,,,,,,,,,2.0,0.0,27.0,0.0,13.5,1.0,0.0,0.0,0.0,0.0,,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202MSWOVR_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
11,MAR,1198,SOC,1158,103,4,10,107,5,9,1.0,1.0,1.0,3262,Nowell Khosla,Not out,55.0,33,1,4,166.67,null,4,1.0,null,null,null,,,,,,,,,,,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
10,MAR,1198,SOC,1158,103,4,10,107,5,9,1.0,2.0,1.0,3260,Zeeshan Khan,c Muhammad Bilal b Lakshitha Senavirathna,12.0,10,0,1,120,null,4,2.0,null,null,null,,,,,,,,,,,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
13,MAR,1198,SOC,1158,103,4,10,107,5,9,1.0,3.0,1.0,3266,Fanyan Mughal,c Indika Thilan Perera b Jojo Thomas,1.0,2,0,0,50,null,2,3.0,null,null,null,2.0,0.0,16.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
12,MAR,1198,SOC,1158,103,4,10,107,5,9,1.0,4.0,1.0,3265,Haroon Mughal,c Gopal Thakur b Ryan RIcky Bastiansz,9.0,5,0,1,180,null,2,4.0,null,null,null,1.0,0.0,17.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
9,MAR,1198,SOC,1158,103,4,10,107,5,9,1.0,5.0,1.0,3259,Niraj Khanna,runout (Gaurav Maithani),20.0,11,0,2,181.82,null,3,5.0,null,null,null,2.0,0.0,19.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
1,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,1.0,1.0,2913,Ryan RIcky Bastiansz,runout (Niraj Khanna),26.0,14,4,1,185.71,null,4,1.0,null,null,null,1.5,0.0,19.0,1.0,10.36,1.0,1.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
2,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,2.0,1.0,2917,MIchael Goonetilleke,c John Grima b Fanyan Mughal,0.0,2,0,0,0,null,4,2.0,null,null,null,,,,,,,,,,,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
8,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,3.0,1.0,3175,Gaurav Maithani,lbw b Fanyan Mughal,2.0,6,0,0,33.33,null,3,3.0,null,null,null,,,,,,,,,,,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
0,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,4.0,1.0,2911,Gopal Thakur,c Haroon Mughal b Noshair Akhter,22.0,13,4,0,169.23,null,3,4.0,null,null,null,,,,,,,,,,,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
3,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,5.0,1.0,2919,Zeeshan Yousaf,c Sumair Khan b Waseem Abbas,24.0,16,0,2,150,null,2,5.0,null,null,null,2.0,0.0,31.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
7,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,6.0,1.0,2923,Muhammad Bilal,Not out,8.0,5,0,1,160,null,6,6.0,null,null,null,2.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
4,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,,0.0,2920,Jojo Thomas,Null,,,,,,,,,,,,2.0,0.0,23.0,1.0,11.5,1.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
5,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,,0.0,2921,Ezhaq Masih,Null,,,,,,,,,,,,0.1,0.0,6.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
6,SOC,1158,MAR,1198,107,5,9,103,4,10,0.0,,0.0,2922,Lakshitha Senavirathna,Null,,,,,,,,,,,,2.0,0.0,15.0,1.0,7.5,0.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
14,MAR,1198,SOC,1158,103,4,10,107,5,9,0.0,,0.0,3268,Noshair Akhter,Null,,,,,,,,,,,,2.0,0.0,28.0,1.0,14.0,3.0,1.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
15,MAR,1198,SOC,1158,103,4,10,107,5,9,0.0,,0.0,3270,Waseem Abbas,Null,,,,,,,,,,,,2.1,0.0,18.0,1.0,8.31,1.0,0.0,0.0,0.0,0.0,SOC,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202SOCMAR_1
,Team,TeamID,Opponent,OpponentID,TeamScore,TeamWKLoss,TeamOversPlayed,OpponentScore,OpponentWKLoss,OpponentOversPlayed,IsFirstInning,BattingOrder,HasBatted,PlayerID,PlayerName,Status,RunsScored,BallsPlayed,FoursHit,SixesHit,StrikeRate,Position,FullPosition,PlayingOrder,Minutes,DerivedPosition,GuessPosition,Over,Maiden,RunsGiven,WKTaken,Econ,Wides,NoBall,DotBalls,FoursGiven,SixesGiven,Winner,MOM,GameType,Season,Date,MatchStatus,Venue,Format,League,Catch,Bowled,CaughtBowled,Lbw,Stumped,DirectRunout,IndirectRunout,GameID
8,MSW,1199,OVR,1157,74,6,10,75,1,5.5,1.0,1.0,1.0,3274,Samuel George,b Andy Naudi,14.0,15,2,0,93.33,null,3,1.0,null,null,null,,,,,,,,,,,OVR,0,DRR,2020,2020-12-02,FINISHED,"Marsa Sports Club, Malta, Malta",t20,ECS Malta T10,0,0,0,0,0,0,0,20201202OVRMSW_1
